,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5621626973152161,0.47572195529937744,-0.9181851148605347,0.9999922513961792,0.5799588561058044,0.4204484224319458,-0.8500820398330688,0.999984622001648,0.5954213738441467,0.422979474067688,-0.8495723009109497,0.9999855756759644,0.6124976277351379,0.4259495735168457,-0.8497737646102905,0.9999858140945435,0.5258195400238037,0.4180847406387329,-0.8379995226860046,0.9999817609786987,0.5047697424888611,0.42045915126800537,-0.8370984792709351,0.9999792575836182,0.4839513897895813,0.42441797256469727,-0.8371520042419434,0.9999767541885376,0.6244444251060486,0.4657939672470093,-0.47767868638038635,0.9999837875366211,0.44557929039001465,0.4692591428756714,-0.39961880445480347,0.9999691247940063,0.5917666554450989,0.5563381910324097,-0.7842049598693848,0.9999892711639404,0.5224325656890869,0.5572256445884705,-0.7621076107025146,0.9999814033508301,0.7866327166557312,0.8722379803657532,-0.33635735511779785,0.999819815158844,0.3163916766643524,0.8914040923118591,-0.22493794560432434,0.9995915293693542,0.9648898243904114,1.3119618892669678,-0.40468841791152954,0.26825863122940063,0.2332734763622284,1.4499069452285767,-0.21242089569568634,0.08795180171728134,0.9492907524108887,1.6984977722167969,-0.7799052596092224,0.05921339988708496,0.19158431887626648,1.6975175142288208,-0.8161669969558716,0.069249227643013,0.9881144762039185,1.8321969509124756,-0.8811933398246765,0.07618431001901627,0.14765959978103638,1.7906112670898438,-0.9417439699172974,0.10668046027421951,0.9060086011886597,1.8537659645080566,-0.9209068417549133,0.13655555248260498,0.19197797775268555,1.7875674962997437,-1.0092726945877075,0.174856036901474,0.8861747980117798,1.7987006902694702,-0.8129502534866333,0.13017553091049194,0.21631097793579102,1.7466981410980225,-0.8685115575790405,0.1678563356399536,0.700661301612854,1.679740071296692,-0.10678994655609131,0.0012540932511910796,0.39236706495285034,1.7088754177093506,0.11367957293987274,0.0014253814006224275,0.7181623578071594,2.3866755962371826,0.08573448657989502,4.3940552131971344e-05,0.4184367060661316,2.3996047973632812,0.5216019153594971,1.3961346667201724e-05,0.6994475722312927,2.9743857383728027,0.9981197118759155,4.31998250860488e-06,0.38960546255111694,3.002399444580078,1.4033753871917725,4.3463455767778214e-07,0.7080606818199158,3.0764570236206055,1.0569145679473877,3.4751180919556646e-06,0.378862589597702,3.114004611968994,1.4757788181304932,1.3147979416316957e-06,0.6380189657211304,3.1785953044891357,0.41913461685180664,8.080047336989082e-06,0.43785762786865234,3.2029457092285156,0.7888618111610413,3.542874537743046e-06
1,0.5616433620452881,0.46873539686203003,-0.7714493870735168,0.9999926090240479,0.5793432593345642,0.41634225845336914,-0.7005440592765808,0.9999853372573853,0.5943650603294373,0.41868430376052856,-0.700559139251709,0.9999860525131226,0.6109035015106201,0.42129644751548767,-0.700403094291687,0.9999864101409912,0.5254328846931458,0.41497519612312317,-0.6854022741317749,0.9999826550483704,0.5043957829475403,0.41765034198760986,-0.6844347715377808,0.9999802112579346,0.4836837351322174,0.4217011034488678,-0.6845203638076782,0.9999781250953674,0.6224299669265747,0.46221551299095154,-0.3254964053630829,0.9999845623970032,0.44558167457580566,0.4672867953777313,-0.23511549830436707,0.9999708533287048,0.5908064246177673,0.5482710003852844,-0.644594132900238,0.99998939037323,0.5216524004936218,0.5485835671424866,-0.6201842427253723,0.999981701374054,0.7862746715545654,0.8738396167755127,-0.24184763431549072,0.9996939897537231,0.3164220154285431,0.8902297616004944,-0.12982694804668427,0.9994471669197083,0.947436511516571,1.320809245109558,-0.404629647731781,0.2571043074131012,0.17301100492477417,1.3502951860427856,-0.6365102529525757,0.10981578379869461,0.931438148021698,1.6718504428863525,-0.759864330291748,0.06728831678628922,0.15474191308021545,1.006374716758728,-1.7710115909576416,0.14688563346862793,0.9574006199836731,1.7897900342941284,-0.8602018356323242,0.09577532112598419,0.13266779482364655,0.9205338358879089,-1.9770275354385376,0.1848984956741333,0.8928324580192566,1.7597523927688599,-0.8839665651321411,0.1636246293783188,0.16680437326431274,0.891343891620636,-1.943685531616211,0.24960073828697205,0.872298538684845,1.720879077911377,-0.7894331216812134,0.1590726226568222,0.18446816504001617,0.9205761551856995,-1.802674651145935,0.24305567145347595,0.7042662501335144,1.6844695806503296,-0.09752510488033295,0.0011386662954464555,0.38491231203079224,1.7043665647506714,0.1040603518486023,0.001294640707783401,0.6965054273605347,2.386981248855591,-0.047754429280757904,5.041950134909712e-05,0.39446812868118286,2.3966851234436035,0.31623369455337524,1.7954964278033003e-05,0.6811561584472656,2.975447654724121,0.6405490636825562,4.720072865893599e-06,0.3865666091442108,2.9877383708953857,0.9494894742965698,4.5336807374951604e-07,0.6869236826896667,3.0749588012695312,0.6660352945327759,3.4444319680915214e-06,0.3785247504711151,3.0739848613739014,0.9982183575630188,1.2680934560194146e-06,0.6335383057594299,3.1724679470062256,0.016396507620811462,7.94822790339822e-06,0.4253905713558197,3.1883761882781982,0.32341670989990234,3.659000185507466e-06
2,0.5544385313987732,0.4526137113571167,-0.8538789749145508,0.9999925494194031,0.5723466277122498,0.40346115827560425,-0.7751596570014954,0.9999855160713196,0.5872519016265869,0.4055415093898773,-0.7754897475242615,0.9999860525131226,0.6016286611557007,0.4083411395549774,-0.7753828763961792,0.999986469745636,0.5185247659683228,0.40508338809013367,-0.7624282240867615,0.9999828338623047,0.4983614981174469,0.4093244969844818,-0.7612484693527222,0.9999803900718689,0.4790888726711273,0.41450420022010803,-0.7613704800605774,0.9999785423278809,0.6165393590927124,0.4522857964038849,-0.36651140451431274,0.999984860420227,0.4449818730354309,0.4647202789783478,-0.285165011882782,0.9999713897705078,0.5867578983306885,0.534790575504303,-0.7225745916366577,0.9999894499778748,0.5183998346328735,0.5359926223754883,-0.7003157734870911,0.9999819397926331,0.7862738370895386,0.8656094074249268,-0.2782987058162689,0.9996644854545593,0.31931522488594055,0.8899873495101929,-0.2163124531507492,0.9993741512298584,0.9485868215560913,1.2953858375549316,-0.45980677008628845,0.24894756078720093,0.18319100141525269,1.3530012369155884,-0.551112711429596,0.11217699944972992,0.934930682182312,1.6374163627624512,-0.8805780410766602,0.06899962574243546,0.15726414322853088,1.3443858623504639,-1.518860101699829,0.14683887362480164,0.9655734300613403,1.755483865737915,-1.003157615661621,0.09829220175743103,0.13054099678993225,1.3730627298355103,-1.7045609951019287,0.18946315348148346,0.9001954793930054,1.7461339235305786,-1.0436451435089111,0.16817821562290192,0.1631123125553131,1.3482409715652466,-1.7576227188110352,0.260498046875,0.8770119547843933,1.7032737731933594,-0.9191271066665649,0.16401593387126923,0.18274153769016266,1.3351906538009644,-1.5770506858825684,0.25261229276657104,0.7093079686164856,1.6837769746780396,-0.09869898855686188,0.001044410397298634,0.38502249121665955,1.6951273679733276,0.10539078712463379,0.0011835776967927814,0.6973432898521423,2.3806512355804443,-0.10754885524511337,5.30889919900801e-05,0.39461854100227356,2.388012409210205,0.3283739686012268,1.898811933642719e-05,0.6814333200454712,2.9735023975372314,0.6040388345718384,5.052117103332421e-06,0.39025452733039856,2.977447032928467,0.9452853202819824,4.6671377162965655e-07,0.6883680820465088,3.0732223987579346,0.6335403919219971,3.5748839763982687e-06,0.3836820423603058,3.0670619010925293,0.9880329966545105,1.3103496030453243e-06,0.635480523109436,3.1592650413513184,-0.03912924975156784,8.067326234595384e-06,0.4294082522392273,3.175851583480835,0.29479390382766724,3.895395366271259e-06
3,0.5468283295631409,0.44340628385543823,-0.8629946708679199,0.9999918341636658,0.5666361451148987,0.39586564898490906,-0.7879699468612671,0.9999841451644897,0.5821895599365234,0.39768221974372864,-0.788025438785553,0.9999842643737793,0.5956368446350098,0.40059006214141846,-0.788023054599762,0.9999849796295166,0.5115349888801575,0.3994717001914978,-0.773543119430542,0.9999815225601196,0.4921601712703705,0.4045817255973816,-0.7723879814147949,0.99997878074646,0.473789781332016,0.41028115153312683,-0.7724176645278931,0.9999773502349854,0.6123539805412292,0.4462417662143707,-0.38120636343955994,0.9999828338623047,0.44418269395828247,0.46231332421302795,-0.3198014199733734,0.9999698996543884,0.58231520652771,0.5275266170501709,-0.7284447550773621,0.9999882578849792,0.5129026174545288,0.5289934873580933,-0.7012010812759399,0.9999808073043823,0.7862733602523804,0.8618593215942383,-0.29211848974227905,0.9996181726455688,0.31946057081222534,0.8897337317466736,-0.2736860513687134,0.9993283748626709,0.948919951915741,1.2897472381591797,-0.4557618498802185,0.24006116390228271,0.1894816756248474,1.365210771560669,-0.48804253339767456,0.11107772588729858,0.935758113861084,1.642207384109497,-0.8537481427192688,0.06630661338567734,0.1577160358428955,1.4907081127166748,-1.3008264303207397,0.1386050581932068,0.9670110940933228,1.7636055946350098,-0.9686434864997864,0.09494289755821228,0.13201302289962769,1.5869529247283936,-1.4635101556777954,0.181573748588562,0.9005352258682251,1.7633873224258423,-1.0059983730316162,0.163003608584404,0.16644175350666046,1.5558910369873047,-1.5293850898742676,0.25295552611351013,0.8771003484725952,1.7174493074417114,-0.8895883560180664,0.15941467881202698,0.18566033244132996,1.5202652215957642,-1.3596949577331543,0.24537676572799683,0.7153712511062622,1.6834690570831299,-0.09755489975214005,0.0009666025871410966,0.38512322306632996,1.6935690641403198,0.10423482954502106,0.0010931416181847453,0.6983147263526917,2.377504825592041,-0.08654756098985672,5.325580787030049e-05,0.39437630772590637,2.3854551315307617,0.3797077238559723,1.913576852530241e-05,0.6825283765792847,2.9707272052764893,0.7183969020843506,5.046031219535507e-06,0.39185646176338196,2.973517894744873,1.1093757152557373,4.725939106720034e-07,0.6897289752960205,3.0717415809631348,0.7679149508476257,3.548455879354151e-06,0.3866192400455475,3.067288398742676,1.1661990880966187,1.3141037698005675e-06,0.6366958618164062,3.1562278270721436,0.05949053913354874,8.157683623721823e-06,0.43458104133605957,3.1737663745880127,0.4863472580909729,4.065106168127386e-06
4,0.5459276437759399,0.4329029619693756,-0.9374432563781738,0.9999914169311523,0.565421462059021,0.38633784651756287,-0.8579686284065247,0.9999831914901733,0.5807608366012573,0.38827982544898987,-0.8579117059707642,0.999983549118042,0.5940344333648682,0.3913460969924927,-0.8578243255615234,0.9999836087226868,0.5106966495513916,0.39033257961273193,-0.8585313558578491,0.9999808669090271,0.49147161841392517,0.3955492079257965,-0.8575431704521179,0.9999787211418152,0.47332268953323364,0.4015664756298065,-0.8577191233634949,0.9999771118164062,0.6097800731658936,0.43821099400520325,-0.44956451654434204,0.9999815821647644,0.44401517510414124,0.45694902539253235,-0.44161805510520935,0.9999706745147705,0.5815615057945251,0.5183078646659851,-0.7991914749145508,0.9999872446060181,0.5122851133346558,0.5199501514434814,-0.7928314805030823,0.9999806880950928,0.7861377596855164,0.8612855076789856,-0.30086204409599304,0.9995595812797546,0.32068970799446106,0.8860112428665161,-0.37620478868484497,0.9993274211883545,0.9240115880966187,1.2909581661224365,-0.4494794011116028,0.22329308092594147,0.19319084286689758,1.3688244819641113,-0.4995554983615875,0.11300351470708847,0.911660373210907,1.6293777227401733,-0.8539496660232544,0.0618206150829792,0.18339437246322632,1.6064234972000122,-1.2072620391845703,0.12962061166763306,0.9439088106155396,1.7441356182098389,-0.9753915071487427,0.089239701628685,0.1576690971851349,1.7151992321014404,-1.3614248037338257,0.1712137907743454,0.880806565284729,1.7456409931182861,-1.0172715187072754,0.1540580540895462,0.2032715082168579,1.7040637731552124,-1.4253661632537842,0.24174512922763824,0.8593098521232605,1.6985536813735962,-0.8946009874343872,0.1504611074924469,0.22153837978839874,1.6573203802108765,-1.2620311975479126,0.23407816886901855,0.7160604000091553,1.680896282196045,-0.08215584605932236,0.0008900928660295904,0.3853835165500641,1.6905678510665894,0.088773712515831,0.0010062007931992412,0.6988482475280762,2.367278814315796,-0.07475058734416962,6.231165752978995e-05,0.39712291955947876,2.3819162845611572,0.19851961731910706,2.146953556803055e-05,0.6980457901954651,2.9660773277282715,0.6420660614967346,6.56832071399549e-06,0.41463208198547363,2.972618579864502,0.7077518701553345,5.60896751267137e-07,0.7076243162155151,3.0690298080444336,0.6756564974784851,4.669453574024374e-06,0.4122808873653412,3.0697968006134033,0.7380210757255554,1.5626824279024731e-06,0.6539832949638367,3.1498160362243652,0.03344142064452171,1.0216755072178785e-05,0.4543522894382477,3.16506028175354,0.06638757139444351,4.8412425712740514e-06
5,0.5427039861679077,0.4282483458518982,-1.0727595090866089,0.99998939037323,0.5634691715240479,0.3827146291732788,-0.9896469116210938,0.9999786615371704,0.5791415572166443,0.38503843545913696,-0.9896389842033386,0.9999796748161316,0.5924869775772095,0.38846495747566223,-0.9896747469902039,0.9999781250953674,0.5089504718780518,0.3859785199165344,-0.99163419008255,0.999976634979248,0.4900512099266052,0.3910232484340668,-0.9908219575881958,0.9999756813049316,0.4723113477230072,0.39678531885147095,-0.9911084175109863,0.9999733567237854,0.608564555644989,0.4359215199947357,-0.5484510064125061,0.9999755620956421,0.44395241141319275,0.45312899351119995,-0.5341190099716187,0.9999678134918213,0.5795068144798279,0.5147202014923096,-0.9188315272331238,0.999984860420227,0.5095202326774597,0.5153627991676331,-0.914043128490448,0.9999788999557495,0.7856401801109314,0.8598583340644836,-0.346922904253006,0.999475359916687,0.32145243883132935,0.8835318088531494,-0.42249196767807007,0.9993155002593994,0.9189556241035461,1.2819753885269165,-0.5010136365890503,0.20983822643756866,0.1939045488834381,1.3641351461410522,-0.5229979157447815,0.12234633415937424,0.9030461311340332,1.6197417974472046,-1.033080816268921,0.05791284516453743,0.20101115107536316,1.6467398405075073,-1.216528058052063,0.12234486639499664,0.9348748326301575,1.7390192747116089,-1.1794347763061523,0.08360512554645538,0.1737924963235855,1.7595802545547485,-1.383215308189392,0.16115328669548035,0.8695473670959473,1.745666742324829,-1.228987693786621,0.14492137730121613,0.22416022419929504,1.7578011751174927,-1.4744515419006348,0.2302807718515396,0.8490477800369263,1.695857286453247,-1.0810039043426514,0.1412198394536972,0.24173931777477264,1.7086796760559082,-1.279389500617981,0.22237372398376465,0.7164235711097717,1.6790333986282349,-0.08330542594194412,0.000836120278108865,0.3870933949947357,1.6890143156051636,0.08986739814281464,0.0009436255786567926,0.701885998249054,2.3619091510772705,-0.0500216968357563,8.569286001147702e-05,0.40348678827285767,2.379159688949585,0.2661176323890686,2.772909283521585e-05,0.7151137590408325,2.9622254371643066,0.7053686380386353,1.0972387826768681e-05,0.43414217233657837,2.972130298614502,0.8839796781539917,8.411020075982378e-07,0.727249801158905,3.067030906677246,0.7416311502456665,7.806135727150831e-06,0.4326290190219879,3.0715017318725586,0.9243918657302856,2.5525987439323217e-06,0.6692859530448914,3.145451784133911,0.0714871808886528,1.4295148503151722e-05,0.47886794805526733,3.1631224155426025,0.21915261447429657,7.221673968160758e-06
6,0.5445107221603394,0.4236181378364563,-1.0496277809143066,0.9999880790710449,0.5645841360092163,0.37833255529403687,-0.9630957841873169,0.9999762177467346,0.5798080563545227,0.38087382912635803,-0.9630774259567261,0.999977707862854,0.5935794711112976,0.3843974173069,-0.963103175163269,0.9999750256538391,0.5103427171707153,0.38073042035102844,-0.9718656539916992,0.9999743700027466,0.4913347363471985,0.3853244185447693,-0.9710356593132019,0.9999744296073914,0.4736403524875641,0.3910660445690155,-0.9713171124458313,0.9999716281890869,0.6087310910224915,0.4331606924533844,-0.5266193151473999,0.9999728202819824,0.4441022276878357,0.44877925515174866,-0.537651538848877,0.9999672770500183,0.5803579092025757,0.5114789605140686,-0.8945751190185547,0.9999826550483704,0.5113433599472046,0.5119677186012268,-0.8998057246208191,0.999977707862854,0.7851588129997253,0.8592496514320374,-0.3202521502971649,0.9993801712989807,0.32212740182876587,0.8758710622787476,-0.42699480056762695,0.9992719292640686,0.914750874042511,1.2747606039047241,-0.4301460385322571,0.19662466645240784,0.1938147097826004,1.352552056312561,-0.5250986814498901,0.1307811588048935,0.9009579420089722,1.6100201606750488,-0.97022545337677,0.05413492023944855,0.20492121577262878,1.6362779140472412,-1.1935443878173828,0.1148681789636612,0.933436393737793,1.730114459991455,-1.08446204662323,0.07839187979698181,0.18040797114372253,1.7422699928283691,-1.355133295059204,0.15187965333461761,0.8684676885604858,1.736818790435791,-1.120380163192749,0.13642460107803345,0.23110362887382507,1.7356771230697632,-1.441554307937622,0.219720259308815,0.8476468324661255,1.6869193315505981,-0.9985674023628235,0.13269244134426117,0.2470865547657013,1.6898120641708374,-1.2540124654769897,0.21140432357788086,0.7154099345207214,1.6756058931350708,-0.06896942108869553,0.0007843472994863987,0.3869190514087677,1.685204267501831,0.0754079818725586,0.0008804781245999038,0.7040157914161682,2.353449821472168,-0.1120186299085617,0.00011089648614870384,0.40949177742004395,2.3729732036590576,0.11342539638280869,3.5498596844263375e-05,0.7200289964675903,2.9571216106414795,0.5539929270744324,1.4411993106477894e-05,0.43920058012008667,2.969015598297119,0.539499044418335,1.1835111308755586e-06,0.7319021224975586,3.0624313354492188,0.579047441482544,1.0296846994606312e-05,0.43611398339271545,3.070690155029297,0.5571030378341675,3.6065753192815464e-06,0.6724857687950134,3.1394331455230713,-0.09321311861276627,1.8503404135117307e-05,0.4819529056549072,3.1551787853240967,-0.142037495970726,9.524141205474734e-06
7,0.5470116138458252,0.4225691556930542,-1.0168254375457764,0.999988317489624,0.5656499862670898,0.37691035866737366,-0.9352679252624512,0.9999767541885376,0.5804182887077332,0.37940654158592224,-0.9351460337638855,0.9999781847000122,0.5943800210952759,0.3828319311141968,-0.9351860880851746,0.9999755024909973,0.5121535062789917,0.37881937623023987,-0.9377186894416809,0.9999749660491943,0.4932408332824707,0.3830905258655548,-0.9368481636047363,0.9999751448631287,0.4755829870700836,0.3886507749557495,-0.9370585680007935,0.999972403049469,0.6089642643928528,0.43174880743026733,-0.5191231369972229,0.999973475933075,0.4444355070590973,0.4461272954940796,-0.50188148021698,0.9999684691429138,0.5812174081802368,0.5103593468666077,-0.8690540194511414,0.9999829530715942,0.5135785341262817,0.5105456113815308,-0.8662789463996887,0.9999783039093018,0.7846163511276245,0.8580251932144165,-0.3232276737689972,0.9993672370910645,0.32246607542037964,0.8731521964073181,-0.38701388239860535,0.9992676377296448,0.9126937985420227,1.275229811668396,-0.45931777358055115,0.18849146366119385,0.19388064742088318,1.341326117515564,-0.5728493332862854,0.13344955444335938,0.8975312113761902,1.6118160486221313,-0.9474342465400696,0.05276886746287346,0.2042442262172699,1.600849986076355,-1.3850804567337036,0.11041262745857239,0.9310267567634583,1.7328624725341797,-1.076769232749939,0.07668928056955338,0.17790909111499786,1.7091671228408813,-1.5634995698928833,0.14732564985752106,0.8639364242553711,1.7388250827789307,-1.1186150312423706,0.1340286135673523,0.22657904028892517,1.6912035942077637,-1.6404813528060913,0.21620655059814453,0.8432790040969849,1.6890071630477905,-0.986594557762146,0.13025476038455963,0.24401803314685822,1.6460773944854736,-1.447028398513794,0.20743881165981293,0.7141457796096802,1.6729271411895752,-0.0716770738363266,0.0007412130362354219,0.3846113085746765,1.681689739227295,0.0781644880771637,0.0008276374428533018,0.7037888765335083,2.3518853187561035,-0.09141483157873154,0.0001151498727267608,0.4086543917655945,2.371138334274292,0.2194819450378418,3.629099592217244e-05,0.7191096544265747,2.955674171447754,0.6088644862174988,1.522061756986659e-05,0.4347650110721588,2.96736741065979,0.791345477104187,1.197796564156306e-06,0.7305455207824707,3.0613694190979004,0.6381136178970337,1.0888149517995771e-05,0.43072932958602905,3.0699656009674072,0.827187180519104,3.6780272694159066e-06,0.6705166101455688,3.1388511657714844,-0.03214698284864426,1.9246986994403414e-05,0.4783321022987366,3.1546847820281982,0.13022227585315704,9.932748980645556e-06
8,0.5471943616867065,0.4214378297328949,-1.0834062099456787,0.9999886751174927,0.5661848783493042,0.3754727244377136,-0.9987098574638367,0.9999774694442749,0.5811327695846558,0.37811774015426636,-0.9985877871513367,0.9999788999557495,0.5956485867500305,0.38179683685302734,-0.9984887838363647,0.9999759793281555,0.5122615098953247,0.3772948384284973,-1.0027397871017456,0.9999759197235107,0.49341535568237305,0.3815346658229828,-1.0017844438552856,0.9999763369560242,0.47579917311668396,0.3870936632156372,-1.0019617080688477,0.9999736547470093,0.6110879182815552,0.4310479760169983,-0.550148069858551,0.9999741911888123,0.4449537694454193,0.4443473517894745,-0.545472264289856,0.9999703168869019,0.581412136554718,0.5092922449111938,-0.925764262676239,0.9999834895133972,0.5136162042617798,0.5095546841621399,-0.925347626209259,0.9999793767929077,0.7846062779426575,0.8553697466850281,-0.3284342586994171,0.9993151426315308,0.32850217819213867,0.8679406642913818,-0.4184420704841614,0.9992796182632446,0.9132080078125,1.272106647491455,-0.45849084854125977,0.1782873421907425,0.19546905159950256,1.340743899345398,-0.630507230758667,0.1410306692123413,0.9007135629653931,1.601919174194336,-0.9636279344558716,0.05062618851661682,0.2085859775543213,1.588373064994812,-1.4789105653762817,0.10913662612438202,0.9346510767936707,1.7183399200439453,-1.0993291139602661,0.07405003160238266,0.1821645200252533,1.694268822669983,-1.6668322086334229,0.14678388833999634,0.8645168542861938,1.7248034477233887,-1.147439956665039,0.12987175583839417,0.2308584749698639,1.669866919517517,-1.7444572448730469,0.21829457581043243,0.8448773622512817,1.676937222480774,-1.0094982385635376,0.12615898251533508,0.24803170561790466,1.6260743141174316,-1.5404983758926392,0.20818141102790833,0.7176206111907959,1.6669026613235474,-0.06980402767658234,0.0007076176116243005,0.387997031211853,1.6760555505752563,0.07630220055580139,0.000784776289947331,0.7083038091659546,2.34425950050354,-0.08475179970264435,0.00012777980009559542,0.4140961170196533,2.3663885593414307,0.22676542401313782,3.905564153683372e-05,0.7252842783927917,2.9474384784698486,0.606605052947998,1.8532737158238888e-05,0.43995222449302673,2.9613611698150635,0.7813431024551392,1.3225528618932003e-06,0.7368800044059753,3.0534064769744873,0.6331709623336792,1.3256232705316506e-05,0.43598198890686035,3.0633392333984375,0.8138101696968079,4.091377377335448e-06,0.6758601665496826,3.1287405490875244,-0.06165469437837601,2.2221447579795495e-05,0.4856657087802887,3.1482043266296387,0.09387241303920746,1.1431731763877906e-05
9,0.5473965406417847,0.42264223098754883,-1.083486557006836,0.9999883770942688,0.5662726163864136,0.37636154890060425,-1.00297212600708,0.9999771118164062,0.5812541842460632,0.3789849281311035,-1.0028913021087646,0.9999786615371704,0.5959025621414185,0.38261815905570984,-1.0028042793273926,0.9999751448631287,0.512374222278595,0.3780630826950073,-1.0047534704208374,0.9999757409095764,0.4934770166873932,0.3822491765022278,-1.003803014755249,0.9999765753746033,0.475891649723053,0.38772690296173096,-1.0039777755737305,0.999973714351654,0.6119867563247681,0.4312914311885834,-0.5639747381210327,0.9999738335609436,0.44557157158851624,0.4439794719219208,-0.551074743270874,0.9999711513519287,0.5815078616142273,0.5101678371429443,-0.9285560846328735,0.9999831318855286,0.5136557817459106,0.5104597806930542,-0.925184428691864,0.9999796748161316,0.7845007181167603,0.8525210618972778,-0.342072069644928,0.9992516040802002,0.33566778898239136,0.861393928527832,-0.4101133346557617,0.9992759227752686,0.9089924097061157,1.2731456756591797,-0.47191348671913147,0.16682389378547668,0.19738464057445526,1.343591332435608,-0.583254873752594,0.14882826805114746,0.896278977394104,1.600032925605774,-0.9940176010131836,0.04799703508615494,0.2087356150150299,1.581593632698059,-1.3875932693481445,0.1073196679353714,0.928881824016571,1.7151448726654053,-1.1376813650131226,0.07074068486690521,0.18196651339530945,1.6827870607376099,-1.5687812566757202,0.14517241716384888,0.8626512289047241,1.718404769897461,-1.189306616783142,0.12464405596256256,0.2295319139957428,1.6542154550552368,-1.6468398571014404,0.2192259579896927,0.8421390652656555,1.6702170372009277,-1.0427241325378418,0.12088233977556229,0.2472194880247116,1.6122162342071533,-1.4482333660125732,0.2072652280330658,0.7177486419677734,1.6604900360107422,-0.07071162015199661,0.0006685506086796522,0.39044180512428284,1.6703356504440308,0.07721896469593048,0.0007385444478131831,0.7122470736503601,2.3335835933685303,-0.12535300850868225,0.00014847758575342596,0.4208464026451111,2.358126401901245,0.16444239020347595,4.369200541987084e-05,0.7323231101036072,2.937600612640381,0.5261834859848022,2.212913204857614e-05,0.4511486887931824,2.953571319580078,0.6167252659797668,1.4726704193890328e-06,0.7453733682632446,3.0428237915039062,0.5504814982414246,1.6238016542047262e-05,0.44808363914489746,3.0557377338409424,0.6389611959457397,4.697162239608588e-06,0.6805533766746521,3.1193037033081055,-0.1303795725107193,2.5271790946135297e-05,0.4953889846801758,3.137927532196045,-0.06705962121486664,1.2922629139211494e-05
